Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate,archaic_density,uses_rhyme,rhyme_rate_given_uses,uses_colons,colon_density_given_uses,caps_all,cap_rate_given_not_all,high_punct,punct_rate_given_not_all,uses_archaism,archaic_density_given_uses,era_3class
"
                    My Country ’Tis of Thee
                ",W. E. B. Du Bois,1800-1900,1.0,0.6785714285714286,2.5974025974025974,0.4594594594594595,0.2653061224489796,0.2448979591836734,3.8135593220338984,1,0.2448979591836734,1,2.5974025974025974,1,,0,0.6785714285714286,1,3.8135593220338984,1800-1900
"
                    Delia 47: Read in my face a volume of despairs
",Samuel Daniel,Pre-1800,1.0,0.8333333333333334,1.7857142857142856,0.3,0.15,0.238095238095238,1.7543859649122806,1,0.238095238095238,1,1.7857142857142856,1,,0,0.8333333333333334,1,1.7543859649122806,Pre-1800
"
                    Songs for the People
                ",Frances Ellen Watkins Harper,1800-1900,1.0,0.8095238095238095,2.4691358024691357,0.4262295081967213,0.125,0.03125,0.0,1,0.03125,1,2.4691358024691357,1,,0,0.8095238095238095,0,,1800-1900
"
                    Marriage a-la-Mode
                ",John Dryden,Pre-1800,0.9333333333333332,0.9333333333333332,2.5423728813559325,0.1428571428571428,0.3076923076923077,0.1739130434782608,1.694915254237288,1,0.1739130434782608,1,2.5423728813559325,0,0.9333333333333332,1,,1,1.694915254237288,Pre-1800
"
                    Lines: The cold earth slept below
                ",Percy Bysshe Shelley,1800-1900,1.0,0.5882352941176471,4.40251572327044,0.7659574468085106,0.1923076923076923,0.0,4.790419161676647,0,,1,4.40251572327044,1,,0,0.5882352941176471,1,4.790419161676647,1800-1900
"
                    Psalm 84
                ",Mary Sidney Herbert Countess of Pembroke,Pre-1800,1.0,0.7021276595744681,2.684563758389262,0.3076923076923077,0.2075471698113207,0.2666666666666666,12.251655629139073,1,0.2666666666666666,1,2.684563758389262,1,,0,0.7021276595744681,1,12.251655629139073,Pre-1800
"
                    Breathing
                ",Mark O'Brien,Post-1900,0.9523809523809524,0.6190476190476191,1.4285714285714286,0.5581395348837209,0.217391304347826,0.0,0.0,0,,1,1.4285714285714286,1,,0,0.6190476190476191,0,,Post-1900
"
                    The Song of the Banjo
                ",Rudyard Kipling,1800-1900,0.9052631578947368,0.7578947368421053,0.4944375772558714,0.3993399339933993,0.2137404580152671,0.2348993288590604,0.8036739380022963,1,0.2348993288590604,1,0.4944375772558714,0,0.9052631578947368,0,0.7578947368421053,1,0.8036739380022963,1800-1900
"
                    Names of Children
                ",Rachel Sherwood,Post-1900,0.5714285714285714,0.2857142857142857,1.7543859649122806,0.8125,0.1666666666666666,0.0,1.7543859649122806,0,,1,1.7543859649122806,0,0.5714285714285714,0,0.2857142857142857,1,1.7543859649122806,Post-1900
"
                    Reapers
                ",Jean Toomer,Post-1900,1.0,0.75,0.0,0.75,0.1428571428571428,0.3076923076923077,0.0,1,0.3076923076923077,0,,1,,0,0.75,0,,Post-1900
"
                    Old Woman Nature
                ",Gary Snyder,Post-1900,0.4,0.5,0.0,1.5333333333333334,0.4285714285714285,0.0,0.0,0,,0,,0,0.4,0,0.5,0,,Post-1900
"
                    Songs from The Beggar’s Opera: Air XVI-“Over the Hills, and Far Away”
                ",John Gay,Pre-1800,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0,,0,,1,,0,0.6666666666666666,0,,Pre-1800
"
                    Love in the Valley
                ",George Meredith,1800-1900,1.0,0.6666666666666666,3.206521739130435,0.6373626373626373,0.1186440677966101,0.0,0.5826271186440678,0,,1,3.206521739130435,1,,0,0.6666666666666666,1,0.5826271186440678,1800-1900
"
                    ""I know that all beneath the moon decays""
                ",William Drummond of Hawthornden,Pre-1800,1.0,1.0,3.361344537815126,0.2608695652173913,0.2,0.12,0.819672131147541,1,0.12,1,3.361344537815126,1,,1,,1,0.819672131147541,Pre-1800
"
                    Speech: “The raven himself is hoarse”
                ",William Shakespeare,Pre-1800,0.9545454545454546,0.5909090909090909,0.0,0.5555555555555556,0.25,0.0,2.2222222222222223,0,,0,,1,,0,0.5909090909090909,1,2.2222222222222223,Pre-1800
"
                    Book 6, Epigram 14: De Piscatione.  ﻿
                ",Thomas Bastard,Pre-1800,1.0,0.8333333333333334,0.0,0.1,0.5,0.1428571428571428,2.4390243902439024,1,0.1428571428571428,0,,1,,0,0.8333333333333334,1,2.4390243902439024,Pre-1800
"
                    Alcaic
                ",Tomas Tranströmer,Post-1900,0.5714285714285714,0.7142857142857143,1.7241379310344829,0.8125,0.0909090909090909,0.1428571428571428,0.0,1,0.1428571428571428,1,1.7241379310344829,0,0.5714285714285714,0,0.7142857142857143,0,,Post-1900
"
                    Wingfoot Lake
                ",Rita Dove,Post-1900,0.2564102564102564,0.358974358974359,0.4201680672268907,0.3580246913580246,0.25,0.0144927536231884,0.0,1,0.0144927536231884,1,0.4201680672268907,0,0.2564102564102564,0,0.358974358974359,0,,Post-1900
"
                    The Messenger
                ",Eleanor Wilner,Post-1900,0.0266666666666666,0.36,1.7751479289940828,0.3389830508474576,0.4020618556701031,0.0,0.0,0,,1,1.7751479289940828,0,0.0266666666666666,0,0.36,0,,Post-1900
"
                    Escape from the Old Country
                ",Adrienne Su,Post-1900,0.25,0.5,0.6578947368421052,0.2307692307692307,0.2894736842105263,0.0222222222222222,0.0,1,0.0222222222222222,1,0.6578947368421052,0,0.25,0,0.5,0,,Post-1900
"
                    Epistle to Miss Blount, On Her Leaving the Town, After the Coronation
                ",Alexander Pope,Pre-1800,1.0,0.9791666666666666,3.588516746411483,0.4724409448818897,0.3275862068965517,0.247191011235955,0.2375296912114014,1,0.247191011235955,1,3.588516746411483,1,,1,,1,0.2375296912114014,Pre-1800
"
                    The Little Vagabond
                ",William Blake,Pre-1800,1.0,0.9375,3.4482758620689653,0.4150943396226415,0.4545454545454545,0.2,0.0,1,0.2,1,3.4482758620689653,1,,1,,0,,Pre-1800
"
                    Impromptu
                ",Alexander Pope,Pre-1800,1.0,0.9333333333333332,3.4782608695652173,0.4102564102564102,0.4,0.24,0.0,1,0.24,1,3.4782608695652173,1,,1,,0,,Pre-1800
"
                    Rock Me to Sleep
                ",Elizabeth Akers Allen,1800-1900,1.0,1.0,4.199475065616798,0.7857142857142857,0.3709677419354839,0.3684210526315789,0.2617801047120419,1,0.3684210526315789,1,4.199475065616798,1,,1,,1,0.2617801047120419,1800-1900
"
                    Flatirons
                ",David Yezzi,Post-1900,0.375,0.875,0.0,0.4285714285714285,0.4090909090909091,0.0,0.0,0,,0,,0,0.375,0,0.875,0,,Post-1900
"
                    The Soul has Bandaged moments - (360)
                ",Emily Dickinson,1800-1900,1.0,0.8333333333333334,0.0,0.2444444444444444,0.5909090909090909,0.125,0.7936507936507936,1,0.125,0,,1,,0,0.8333333333333334,1,0.7936507936507936,1800-1900
"
                    The Mower to the Glow-Worms
                ",Andrew Marvell,Pre-1800,1.0,0.9166666666666666,3.125,0.5,0.2272727272727272,0.0952380952380952,4.9504950495049505,1,0.0952380952380952,1,3.125,1,,1,,1,4.9504950495049505,Pre-1800
"
                    The late year
                ",Marge Piercy,Post-1900,0.0606060606060606,0.1515151515151515,0.0,0.3225806451612903,0.28125,0.0,0.0,0,,0,,0,0.0606060606060606,0,0.1515151515151515,0,,Post-1900
"
                    Rose Aylmer
                ",Walter Savage Landor,1800-1900,1.0,0.6,0.0,0.2941176470588235,0.1428571428571428,0.2857142857142857,4.651162790697675,1,0.2857142857142857,0,,1,,0,0.6,1,4.651162790697675,1800-1900
"
from Aurora Leigh, Second Book
                ",Elizabeth Barrett Browning,1800-1900,0.8725868725868726,0.4903474903474903,0.9090909090909092,0.4122807017543859,0.4308176100628931,0.0,0.246669955599408,0,,1,0.9090909090909092,0,0.8725868725868726,0,0.4903474903474903,1,0.246669955599408,1800-1900
"
                    Silence
                ",Thomas Hood,1800-1900,1.0,0.8571428571428571,1.7857142857142856,0.275,0.2777777777777778,0.1818181818181818,2.586206896551724,1,0.1818181818181818,1,1.7857142857142856,1,,0,0.8571428571428571,1,2.586206896551724,1800-1900
"
                    When Roots Are Exposed
                ",Esther Belin,Post-1900,0.34375,0.34375,0.0,0.4130434782608695,0.1304347826086956,0.0,0.0,0,,0,,0,0.34375,0,0.34375,0,,Post-1900
"
                    Perfect Pitch
                ",Peter Pereira,Post-1900,0.4666666666666667,0.4,0.9433962264150944,0.4651162790697674,0.1176470588235294,0.0,0.0,0,,1,0.9433962264150944,0,0.4666666666666667,0,0.4,0,,Post-1900
"
                    Song: “Why should a foolish marriage vow”
                ",John Dryden,Pre-1800,0.9411764705882352,0.8235294117647058,2.5210084033613445,0.1428571428571428,0.32,0.1851851851851851,0.0,1,0.1851851851851851,1,2.5210084033613445,0,0.9411764705882352,0,0.8235294117647058,0,,Pre-1800
"
                    The Children's Hour
                ",Henry Wadsworth Longfellow,1800-1900,1.0,0.6666666666666666,1.2048192771084338,0.6410256410256411,0.2093023255813953,0.0,0.3968253968253968,0,,1,1.2048192771084338,1,,0,0.6666666666666666,1,0.3968253968253968,1800-1900
"
                    Monsters
                ",Dorothea Lasky,Post-1900,1.0,0.5,0.0,0.35,0.15625,0.0,0.0,0,,0,,1,,0,0.5,0,,Post-1900
"
                    In a Grove
                ",Michael Earl Craig,Post-1900,1.0,1.0,0.0,0.2222222222222222,0.0833333333333333,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    A Close Shave
                ",Devin Johnston,Post-1900,0.4761904761904761,1.0,0.4081632653061224,0.6666666666666666,0.1219512195121951,0.0,0.0,0,,1,0.4081632653061224,0,0.4761904761904761,1,,0,,Post-1900
"
                    November, 1806
                ",William Wordsworth,1800-1900,1.0,1.0,3.7383177570093458,0.081081081081081,0.2692307692307692,0.2631578947368421,1.834862385321101,1,0.2631578947368421,1,3.7383177570093458,1,,1,,1,1.834862385321101,1800-1900
"
                    In Secret
                ",Francisco Aragón,Post-1900,0.3333333333333333,0.3333333333333333,0.0,0.8,0.0,0.0,0.0,0,,0,,0,0.3333333333333333,0,0.3333333333333333,0,,Post-1900
"
                    Lines on the Mermaid Tavern
                ",John Keats,1800-1900,1.0,1.0,0.0,0.7948717948717948,0.0952380952380952,0.0,3.6231884057971016,0,,0,,1,,1,,1,3.6231884057971016,1800-1900
"
                    April Love﻿
                ",Ernest Dowson,1800-1900,1.0,0.75,0.0,0.1538461538461538,0.2692307692307692,0.0,0.0,0,,0,,1,,0,0.75,0,,1800-1900
"
                    Bringing Hannah Home
                ",Esther Belin,Post-1900,0.3658536585365853,0.3658536585365853,0.0,0.6826923076923077,0.081967213114754,0.0126582278481012,0.0,1,0.0126582278481012,0,,0,0.3658536585365853,0,0.3658536585365853,0,,Post-1900
"
                    The Gargantuan Muffin Beauty Contest
                ",Julian Stannard,Post-1900,0.8571428571428571,1.0,1.348314606741573,0.6328125,0.2019230769230769,0.0,0.2150537634408602,0,,1,1.348314606741573,0,0.8571428571428571,1,,1,0.2150537634408602,Post-1900
"
                    The Doll Museum
                ",Caitlin Doyle,Post-1900,0.2142857142857142,0.3571428571428571,0.8849557522123894,0.5142857142857142,0.4,0.1904761904761904,0.0,1,0.1904761904761904,1,0.8849557522123894,0,0.2142857142857142,0,0.3571428571428571,0,,Post-1900
"
                    Philomela’s tongue says
                ",Melissa Studdard,Post-1900,0.0,0.1052631578947368,0.7092198581560284,1.0,0.1304347826086956,0.0,0.0,0,,1,0.7092198581560284,0,0.0,0,0.1052631578947368,0,,Post-1900
"
                    A Boat Beneath a Sunny Sky
                ",Lewis Carroll,1800-1900,1.0,0.9047619047619048,2.6785714285714284,0.4838709677419355,0.3181818181818182,0.5263157894736842,0.0,1,0.5263157894736842,1,2.6785714285714284,1,,1,,0,,1800-1900
"
                    Dear Margaret Cho [korea might be gay but I do not think you are.]
                ",Sueyeun Juliette Lee,Post-1900,0.0,0.4444444444444444,0.0,0.3457943925233644,0.2363636363636363,0.0,0.0,0,,0,,0,0.0,0,0.4444444444444444,0,,Post-1900
"
                    Kind
                ",Josephine Miles,Post-1900,1.0,0.5,0.99009900990099,0.0555555555555555,0.1875,0.0588235294117647,0.99009900990099,1,0.0588235294117647,1,0.99009900990099,1,,0,0.5,1,0.99009900990099,Post-1900
"
                    In Memory of My Heavy Metal Years
                ",Jeff Derksen,Post-1900,0.1761006289308176,0.1383647798742138,0.0,0.4625,0.2386363636363636,0.0035335689045936,0.0,1,0.0035335689045936,0,,0,0.1761006289308176,0,0.1383647798742138,0,,Post-1900
"
                    Afterimages
                ",Audre Lorde,Post-1900,0.1649484536082474,0.0927835051546391,0.0,0.6689655172413793,0.1685393258426966,0.0,0.0,0,,0,,0,0.1649484536082474,0,0.0927835051546391,0,,Post-1900
"
                    A Lame Begger
                ",John Donne,Pre-1800,1.0,1.0,6.25,0.2857142857142857,0.0,1.0,0.0,1,1.0,1,6.25,1,,1,,0,,Pre-1800
"
                    Frank O'Hara
                ",Ted Berrigan,Post-1900,0.2777777777777778,0.3333333333333333,0.0,0.5238095238095238,0.375,0.0303030303030303,0.0,1,0.0303030303030303,0,,0,0.2777777777777778,0,0.3333333333333333,0,,Post-1900
"
                    Soliloquy on an Empty Purse
                ",Mary Jones,Pre-1800,1.0,0.9423076923076924,3.582089552238806,0.4,0.3928571428571428,0.1888888888888888,8.045977011494253,1,0.1888888888888888,1,3.582089552238806,1,,1,,1,8.045977011494253,Pre-1800
"
                    The Second Trying
                ",Dahlia Ravikovitch,Post-1900,0.9655172413793104,0.8620689655172413,0.0,0.4148936170212766,0.3793103448275862,0.0208333333333333,0.0,1,0.0208333333333333,0,,1,,0,0.8620689655172413,0,,Post-1900
"
                    Approximately Forever
                ",C. D. Wright,Post-1900,0.5,0.0,0.0,0.28,0.1666666666666666,0.0,0.0,0,,0,,0,0.5,0,0.0,0,,Post-1900
"
from The Princess: Now Sleeps the Crimson Petal
                ","Alfred, Lord Tennyson",1800-1900,1.0,0.8571428571428571,2.631578947368421,0.6410256410256411,0.5625,0.0,5.217391304347826,0,,1,2.631578947368421,1,,0,0.8571428571428571,1,5.217391304347826,1800-1900
"
                    Fragment 1: Sea-ward, white gleaming thro' the busy scud
                ",Samuel Taylor Coleridge,1800-1900,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,2.4390243902439024,0,,0,,1,,1,,1,2.4390243902439024,1800-1900
"
                    ""Tin Fish""
                ",Rudyard Kipling,1800-1900,0.8333333333333334,0.1666666666666666,0.0,0.4615384615384615,0.1818181818181818,0.1111111111111111,0.0,1,0.1111111111111111,0,,0,0.8333333333333334,0,0.1666666666666666,0,,1800-1900
"
                    Dear Mr. Fanelli,
                ",Charles Bernstein,Post-1900,0.1503267973856209,0.130718954248366,0.1531393568147014,0.4285714285714285,0.3154362416107382,0.0070422535211267,0.0,1,0.0070422535211267,1,0.1531393568147014,0,0.1503267973856209,0,0.130718954248366,0,,Post-1900
"
                    The City of Dreadful Night
                ",James Thomson (Bysshe Vanolis),1800-1900,1.0,0.9879518072289156,7.029177718832891,0.3825757575757575,0.3023255813953488,0.1700680272108843,0.2600780234070221,1,0.1700680272108843,1,7.029177718832891,1,,1,,1,0.2600780234070221,1800-1900
"
                    Once We Played
                ",Mathilde Blind,1800-1900,1.0,1.0,1.4705882352941175,0.45,0.6,0.2727272727272727,1.4084507042253522,1,0.2727272727272727,1,1.4705882352941175,1,,1,,1,1.4084507042253522,1800-1900
"
XI Mon. January [1736] hath xxxi days.
                ",Benjamin Franklin,Pre-1800,1.0,1.0,1.5873015873015872,0.16,0.5,0.3076923076923077,3.1746031746031744,1,0.3076923076923077,1,1.5873015873015872,1,,1,,1,3.1746031746031744,Pre-1800
"
                    The Pity of It
                ",Thomas Hardy,1800-1900,1.0,0.0,1.818181818181818,0.4516129032258064,0.3125,,0.8771929824561403,0,,1,1.818181818181818,1,,0,0.0,1,0.8771929824561403,1800-1900
"
                    Dreams
                ",Miroslav Holub,Post-1900,0.3888888888888889,0.5,1.25,0.88,0.1666666666666666,0.0,0.0,0,,1,1.25,0,0.3888888888888889,0,0.5,0,,Post-1900
"
                    Psalm 58
                ",Isaac Watts,Pre-1800,0.9696969696969696,0.8787878787878788,2.5,0.2738095238095238,0.1666666666666666,0.0952380952380952,1.2244897959183674,1,0.0952380952380952,1,2.5,1,,0,0.8787878787878788,1,1.2244897959183674,Pre-1800
"
                    The Bard: A Pindaric Ode
                ",Thomas Gray,Pre-1800,0.9333333333333332,0.9333333333333332,1.9191919191919191,0.5448028673835126,0.1526717557251908,0.1516587677725118,3.277060575968222,1,0.1516587677725118,1,1.9191919191919191,0,0.9333333333333332,1,,1,3.277060575968222,Pre-1800
"
                    #289-128 Property of the State
                ",Randall Horton,Post-1900,0.09375,0.3125,2.28310502283105,0.5892857142857143,0.3157894736842105,0.0,0.0,0,,1,2.28310502283105,0,0.09375,0,0.3125,0,,Post-1900
"
                    What to Do If You Find a Dead Hobbit in Your Garden
                ",Murray Edmond,Post-1900,0.0,1.0,0.5319148936170213,0.6,0.1052631578947368,0.0,0.0,0,,1,0.5319148936170213,0,0.0,1,,0,,Post-1900
"
                    The Humbled Heart
                ",Siegfried Sassoon,Post-1900,1.0,0.8,0.0,0.56,0.0,0.2352941176470588,3.79746835443038,1,0.2352941176470588,0,,1,,0,0.8,1,3.79746835443038,Post-1900
"
                    Since There Is No Escape
                ",Sara Teasdale,Post-1900,1.0,0.5714285714285714,3.225806451612903,0.3953488372093023,0.3636363636363636,0.24,0.0,1,0.24,1,3.225806451612903,1,,0,0.5714285714285714,0,,Post-1900
"
                    Politics
                ",William Butler Yeats,1800-1900,0.8888888888888888,0.7777777777777778,0.0,0.2608695652173913,0.2666666666666666,0.0666666666666666,0.0,1,0.0666666666666666,0,,0,0.8888888888888888,0,0.7777777777777778,0,,1800-1900
"
                    At the Three Fountains
                ",Arthur Symons,1800-1900,1.0,0.5833333333333334,1.282051282051282,0.25,0.5454545454545454,0.0952380952380952,0.0,1,0.0952380952380952,1,1.282051282051282,1,,0,0.5833333333333334,0,,1800-1900
"
                    In Honour of that High and Mighty Princess, Queen Elizabeth
                ",Anne Bradstreet,Pre-1800,1.0,0.9821428571428572,1.0526315789473684,0.300632911392405,0.4382716049382716,0.1778846153846154,2.3115577889447234,1,0.1778846153846154,1,1.0526315789473684,1,,1,,1,2.3115577889447234,Pre-1800
"
                    A Kind of Villanelle
                ",Joyce Sutphen,Post-1900,0.3333333333333333,0.3888888888888889,1.5151515151515151,0.26,0.4871794871794871,0.0303030303030303,0.0,1,0.0303030303030303,1,1.5151515151515151,0,0.3333333333333333,0,0.3888888888888889,0,,Post-1900
"
from The Marriage of Heaven and Hell: The Argument
                ",William Blake,Pre-1800,1.0,0.6818181818181818,3.0534351145038165,0.4186046511627907,0.3157894736842105,0.0,0.0,0,,1,3.0534351145038165,1,,0,0.6818181818181818,0,,Pre-1800
"
                    In Memoriam A. H. H. OBIIT MDCCCXXXIII: 78
                ","Alfred, Lord Tennyson",1800-1900,1.0,0.9090909090909092,2.4193548387096775,0.5,0.2,0.0526315789473684,0.0,1,0.0526315789473684,1,2.4193548387096775,1,,1,,0,,1800-1900
"
                    What the Birds Said
                ",John Greenleaf Whittier,1800-1900,1.0,0.6956521739130435,1.4336917562724014,0.6923076923076923,0.1272727272727272,0.2051282051282051,1.0101010101010102,1,0.2051282051282051,1,1.4336917562724014,1,,0,0.6956521739130435,1,1.0101010101010102,1800-1900
"
                    They Spoke to Me
                ",Yves Bonnefoy,Post-1900,1.0,0.5,1.5625,0.4117647058823529,0.0526315789473684,,0.0,0,,1,1.5625,1,,0,0.5,0,,Post-1900
"
                    “I want you to leave your body now” he tells me
                ",Wayne Holloway-Smith,Post-1900,0.0,0.032258064516129,0.0,0.380281690140845,0.3636363636363636,0.0,0.0,0,,0,,0,0.0,0,0.032258064516129,0,,Post-1900
"
                    In Memoriam A. H. H. OBIIT MDCCCXXXIII: 44
                ","Alfred, Lord Tennyson",1800-1900,0.8888888888888888,0.7777777777777778,2.7777777777777777,0.1818181818181818,0.5333333333333333,0.0666666666666666,4.62962962962963,1,0.0666666666666666,1,2.7777777777777777,0,0.8888888888888888,0,0.7777777777777778,1,4.62962962962963,1800-1900
"
                    Fragment 4: As some vast Tropic tree, itself a wood
                ",Samuel Taylor Coleridge,1800-1900,1.0,1.0,2.5974025974025974,0.5,0.0,0.0,1.25,0,,1,2.5974025974025974,1,,1,,1,1.25,1800-1900
"
                    Fountain
                ",Ari Banias,Post-1900,0.676923076923077,0.7538461538461538,0.7886435331230284,0.6783625730994152,0.2018348623853211,0.009009009009009,0.0,1,0.009009009009009,1,0.7886435331230284,0,0.676923076923077,0,0.7538461538461538,0,,Post-1900
"
                    Songs from The Beggar’s Opera: Air IV-Cotillion
                ",John Gay,Pre-1800,1.0,0.6666666666666666,0.0,1.0,0.0,,0.0,0,,0,,1,,0,0.6666666666666666,0,,Pre-1800
"
                    Thirty-Eight. To Mrs ____y
                ",Charlotte Smith,Pre-1800,1.0,0.7377049180327869,1.5706806282722512,0.288135593220339,0.3508771929824561,0.2702702702702703,0.2564102564102564,1,0.2702702702702703,1,1.5706806282722512,1,,0,0.7377049180327869,1,0.2564102564102564,Pre-1800
"
                    The Garden
                ",Andrew Marvell,Pre-1800,1.0,0.8507462686567164,3.3632286995515694,0.4360902255639097,0.4615384615384615,0.2066115702479339,0.8565310492505354,1,0.2066115702479339,1,3.3632286995515694,1,,0,0.8507462686567164,1,0.8565310492505354,Pre-1800
"
                    To Lucasta, Going to the Wars
                ",Richard Lovelace,Pre-1800,1.0,0.6666666666666666,2.7777777777777777,0.4583333333333333,1.2857142857142858,0.238095238095238,2.73972602739726,1,0.238095238095238,1,2.7777777777777777,1,,0,0.6666666666666666,1,2.73972602739726,Pre-1800
"
                    Twelve
                ",Lynn Melnick,Post-1900,0.5384615384615384,0.5,0.0,0.6567164179104478,0.0689655172413793,0.0,0.0,0,,0,,0,0.5384615384615384,0,0.5,0,,Post-1900
"
                    The Flowers
                ",Stéphane Mallarmé,1800-1900,1.0,0.75,1.1560693641618496,0.3676470588235294,0.2352941176470588,0.1666666666666666,0.0,1,0.1666666666666666,1,1.1560693641618496,1,,0,0.75,0,,1800-1900
"
                    Me
                ",Frederick Seidel,Post-1900,1.0,0.5714285714285714,0.0,0.5089285714285714,0.4210526315789473,0.2962962962962963,0.0,1,0.2962962962962963,0,,1,,0,0.5714285714285714,0,,Post-1900
"
                    DECEMBER. [1757] XII Month.
",Benjamin Franklin,Pre-1800,1.0,1.0,4.918032786885246,0.3,0.5714285714285714,0.3076923076923077,1.5151515151515151,1,0.3076923076923077,1,4.918032786885246,1,,1,,1,1.5151515151515151,Pre-1800
"
                    Aubade with Bread for the Sparrows
                ",Oliver de la Paz,Post-1900,0.3181818181818182,0.3181818181818182,0.0,0.4782608695652174,0.0256410256410256,0.0,0.0,0,,0,,0,0.3181818181818182,0,0.3181818181818182,0,,Post-1900
"
                    Theater of Shadows
                ",Derek N. Otsuji,Post-1900,1.0,1.0,0.8771929824561403,0.6060606060606061,0.2222222222222222,0.0,0.0,0,,1,0.8771929824561403,1,,1,,0,,Post-1900
"
                    Symphony of a Mexican Garden
                ",Grace Hazard Conkling,Post-1900,0.9090909090909092,0.3636363636363636,0.0,0.5161290322580645,0.25,0.0,0.9009009009009008,0,,0,,0,0.9090909090909092,0,0.3636363636363636,1,0.9009009009009008,Post-1900
"
                    Unravelling / Shock
                ",Nathaniel Tarn,Post-1900,0.1176470588235294,0.4117647058823529,1.1210762331838564,0.4518518518518518,0.6133333333333333,0.0,0.0,0,,1,1.1210762331838564,0,0.1176470588235294,0,0.4117647058823529,0,,Post-1900
"
                    Clouds
                ",Denise Levertov,Post-1900,0.1578947368421052,0.3684210526315789,0.0,0.4375,0.2391304347826087,0.0153846153846153,0.423728813559322,1,0.0153846153846153,0,,0,0.1578947368421052,0,0.3684210526315789,1,0.423728813559322,Post-1900
"
                    Minuscule Things
                ",William Matthews,Post-1900,0.2666666666666666,0.3333333333333333,0.6896551724137931,0.46,0.3,0.0,0.0,0,,1,0.6896551724137931,0,0.2666666666666666,0,0.3333333333333333,0,,Post-1900
"
                    Fourth of July
                ",John Brehm,Post-1900,0.0967741935483871,0.1290322580645161,0.0,0.4333333333333333,0.2222222222222222,0.0,0.0,0,,0,,0,0.0967741935483871,0,0.1290322580645161,0,,Post-1900
"
                    The Yellowhammer's Nest
                ",John Clare,1800-1900,0.9333333333333332,0.4333333333333333,0.4273504273504274,0.4375,0.3513513513513513,0.2280701754385964,3.319502074688797,1,0.2280701754385964,1,0.4273504273504274,0,0.9333333333333332,0,0.4333333333333333,1,3.319502074688797,1800-1900
"
                    The Invisible Body
                ",Aleida Rodríguez,Post-1900,0.45,0.75,0.5703422053231939,0.453551912568306,0.1574074074074074,0.0,0.1838235294117647,0,,1,0.5703422053231939,0,0.45,0,0.75,1,0.1838235294117647,Post-1900
"
                    Sonnet 60: Like as the waves make towards the pebbl'd shore
                ",William Shakespeare,Pre-1800,1.0,0.9285714285714286,1.8518518518518516,0.2777777777777778,0.2352941176470588,0.238095238095238,3.7037037037037033,1,0.238095238095238,1,1.8518518518518516,1,,1,,1,3.7037037037037033,Pre-1800
"
V Mon. July [1747] hath xxxi days.
                ",Benjamin Franklin,Pre-1800,1.0,0.875,3.278688524590164,0.2307692307692307,0.625,0.2307692307692307,1.5873015873015872,1,0.2307692307692307,1,3.278688524590164,1,,0,0.875,1,1.5873015873015872,Pre-1800
"
                    Out of Catullus
                ",Richard Crashaw,Pre-1800,1.0,0.9230769230769232,3.3333333333333335,0.175,0.4736842105263157,0.0526315789473684,2.479338842975207,1,0.0526315789473684,1,3.3333333333333335,1,,1,,1,2.479338842975207,Pre-1800
"
                    Another Grace for a Child
                ",Robert Herrick,Pre-1800,1.0,0.8333333333333334,2.702702702702702,0.4545454545454545,0.3333333333333333,0.2222222222222222,2.702702702702702,1,0.2222222222222222,1,2.702702702702702,1,,0,0.8333333333333334,1,2.702702702702702,Pre-1800
"
                    Conversations with the Artist (1)
                ",Rebecca Morgan Frank,Post-1900,0.5333333333333333,0.5333333333333333,1.7241379310344829,0.3181818181818182,0.2758620689655172,0.0,0.0,0,,1,1.7241379310344829,0,0.5333333333333333,0,0.5333333333333333,0,,Post-1900
"
                    the sheep lady from algiers
                ",Patti Smith,Post-1900,0.0,0.0,0.0,1.1,0.0,0.037037037037037,0.0,1,0.037037037037037,0,,0,0.0,0,0.0,0,,Post-1900
"
                    For the Sake of Retrieval
                ",Linda Bierds,Post-1900,0.1333333333333333,0.3777777777777777,0.5571030640668524,0.78125,0.3421052631578947,0.0273972602739726,0.0,1,0.0273972602739726,1,0.5571030640668524,0,0.1333333333333333,0,0.3777777777777777,0,,Post-1900
"
                    The Faithful
                ",Jane Cooper,Post-1900,1.0,0.5,0.0,0.4,0.2727272727272727,0.2,0.0,1,0.2,0,,1,,0,0.5,0,,Post-1900
"
                    [under the evening moon]
                ",Kobayashi Issa,Pre-1800,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,,0,,0,0.5,0,0.5,0,,Pre-1800
"
                    Conceit
                ",Michael Schmidt,Post-1900,1.0,0.5,0.7246376811594203,0.5121951219512195,0.1111111111111111,0.0,0.7246376811594203,0,,1,0.7246376811594203,1,,0,0.5,1,0.7246376811594203,Post-1900
"
                    The Convergence of the Twain
                ",Thomas Hardy,1800-1900,0.9696969696969696,0.3333333333333333,1.3574660633484164,0.2837837837837837,0.2857142857142857,0.1290322580645161,0.0,1,0.1290322580645161,1,1.3574660633484164,1,,0,0.3333333333333333,0,,1800-1900
